READ SERR 1
@norm_1ph_per_keVcm2s_wabs-0.pco
!
2.19067764 1.36142015E-3 0.994017243
2.19340229 1.36311329E-3 0.994038165
2.19613004 1.36480865E-3 0.994058847
2.19886136 1.3665061E-3 0.994079471
2.20159626 1.36820553E-3 0.994100094
2.20433426 1.36990717E-3 0.994120598
2.20707583 1.37161091E-3 0.994141161
2.20982075 1.37331686E-3 0.994161487
2.212569 1.37502479E-3 0.994181752
2.21532083 1.37673493E-3 0.994202018
2.21807599 1.37844717E-3 0.994222283
2.22083473 1.3801615E-3 0.99424243
2.22359657 1.38187804E-3 0.994262457
2.22636223 1.38359668E-3 0.994282365
2.22913098 1.38531742E-3 0.994302332
2.23190331 1.38704036E-3 0.994322181
2.23467922 1.38876541E-3 0.994341969
2.23745847 1.39049254E-3 0.994361758
2.24024129 1.39222189E-3 0.994381428
2.24302745 1.39395345E-3 0.994400918
2.24581695 1.39568711E-3 0.994420528
2.24861002 1.39742286E-3 0.99443996
2.25140667 1.39916083E-3 0.994459391
2.25420666 1.400901E-3 0.994478703
2.25701022 1.40264328E-3 0.994498014
2.25981736 1.40438776E-3 0.994517207
2.26262784 1.40613434E-3 0.994536281
2.26544189 1.40788313E-3 0.994555414
2.26825929 1.40963413E-3 0.994574428
2.27108049 1.41138723E-3 0.994593382
2.27390504 1.41314266E-3 0.994612217
2.27673292 1.41490018E-3 0.994631112
2.27956462 1.4166598E-3 0.994649887
2.28239965 1.41842174E-3 0.994668543
2.28523827 1.42018578E-3 0.9946872
2.28808045 1.42195204E-3 0.994705796
2.29092598 1.42372062E-3 0.994724274
2.29377532 1.4254913E-3 0.994742751
2.296628 1.42726407E-3 0.994761109
2.29948425 1.42903917E-3 0.994779468
2.30234408 1.43081648E-3 0.994797707
2.30520749 1.43259601E-3 0.994815946
2.30807447 1.43437774E-3 0.994834006
2.31094503 1.43616158E-3 0.994852185
2.31381917 1.43794774E-3 0.994870186
2.31669688 1.43973611E-3 0.994888186
2.31957817 1.44152669E-3 0.994906068
2.32246304 1.4433196E-3 0.994923949
2.32535148 1.44511461E-3 0.994941711
2.32824349 1.44691183E-3 0.994959474
2.33113909 1.44871138E-3 0.994977117
2.33403826 1.45051314E-3 0.99499464
2.33694124 1.45231711E-3 0.995012283
2.33984756 1.45412341E-3 0.995029688
2.3427577 1.45593192E-3 0.995047152
2.34567142 1.45774265E-3 0.995064557
2.34858871 1.45955558E-3 0.995081961
2.35150957 1.46137085E-3 0.995099187
2.35443401 1.46318832E-3 0.995116413
2.35736227 1.46500813E-3 0.995133579
2.3602941 1.46683014E-3 0.995150626
2.36322951 1.46865437E-3 0.995167613
2.36616874 1.47048093E-3 0.99518466
2.36911154 1.47230981E-3 0.995201468
2.37205791 1.47414091E-3 0.995218456
2.37500811 1.47597422E-3 0.995235205
2.37796187 1.47780997E-3 0.995251894
2.38091946 1.47964782E-3 0.995268583
2.38388038 1.48148811E-3 0.995285273
2.38684535 1.48333062E-3 0.995301843
2.3898139 1.48517545E-3 0.995318413
2.39278603 1.4870225E-3 0.995334804
2.39576197 1.48887199E-3 0.995351315
2.39874148 1.49072369E-3 0.995367587
2.40172482 1.4925776E-3 0.995383978
2.40471172 1.49443396E-3 0.99540019
2.40770245 1.49629253E-3 0.995416403
2.41069698 1.49815355E-3 0.995432556
2.4136951 1.50001678E-3 0.995448649
2.41669703 1.50188233E-3 0.995464683
2.41970277 1.50375022E-3 0.995480657
2.42271209 1.50562043E-3 0.995496631
2.42572522 1.50749297E-3 0.995512486
2.42874193 1.50936784E-3 0.9955284
2.4317627 1.51124503E-3 0.995544136
2.43478703 1.51312456E-3 0.995559812
2.43781519 1.51500641E-3 0.995575488
2.44084692 1.5168906E-3 0.995591104
2.4438827 1.51877711E-3 0.99560672
2.44692206 1.52066606E-3 0.995622158
2.44996548 1.52255723E-3 0.995637596
2.45301247 1.52445084E-3 0.995653033
2.45606327 1.52634678E-3 0.995668411
2.45911765 1.52824516E-3 0.99568373
2.46217608 1.53014576E-3 0.995698988
2.46523833 1.5320488E-3 0.995714188
2.4683044 1.53395417E-3 0.995729327
2.47137427 1.53586199E-3 0.995513558
2.47444773 1.53777213E-3 0.995389462
2.47752523 1.5396846E-3 0.995405912
2.48060656 1.54159951E-3 0.995422244
2.48369169 1.54351688E-3 0.995438576
2.48678064 1.54543645E-3 0.995454788
2.48987341 1.54735858E-3 0.99547112
2.49296999 1.54928304E-3 0.995487213
2.49607062 1.55120983E-3 0.995503306
2.49917483 1.55313907E-3 0.99551934
2.5022831 1.55507063E-3 0.995535314
2.50539517 1.55700475E-3 0.995551288
2.50851107 1.55894121E-3 0.995567024
2.51163101 1.56087999E-3 0.995582879
2.51475453 1.56282121E-3 0.995598555
2.51788235 1.56476488E-3 0.99561429
2.52101374 1.566711E-3 0.995629966
2.52414918 1.56865956E-3 0.995645523
2.52728844 1.57061045E-3 0.99566102
2.53043151 1.57256378E-3 0.995676517
2.53357863 1.57451956E-3 0.995691895
2.53672957 1.57647778E-3 0.995707333
2.53988457 1.57843844E-3 0.995722532
2.54304338 1.58040156E-3 0.995737731
2.54620624 1.58236711E-3 0.99575305
2.54937291 1.58433511E-3 0.99576813
2.5525434 1.58630556E-3 0.99578315
2.55571795 1.58827845E-3 0.99579823
2.55889654 1.59025379E-3 0.995813251
2.56207919 1.59223157E-3 0.995828032
2.56526542 1.59421179E-3 0.995842934
2.56845593 1.59619446E-3 0.995857716
2.57165027 1.59817969E-3 0.995872498
2.57484865 1.60016736E-3 0.99588722
2.57805085 1.60215748E-3 0.995901883
2.58125734 1.60415005E-3 0.995916486
2.58446765 1.60614506E-3 0.995931029
2.58768177 1.60814263E-3 0.995945513
2.59090018 1.61014264E-3 0.995959938
2.59412241 1.61214522E-3 0.995974302
2.59734869 1.61415024E-3 0.995988667
2.60057902 1.61615771E-3 0.996002913
2.60381341 1.61816773E-3 0.996017218
2.60705161 1.62018021E-3 0.996031404
2.6102941 1.62219524E-3 0.99604547
2.61354041 1.62421283E-3 0.996059537
2.61679101 1.62623276E-3 0.996073663
2.62004542 1.62825536E-3 0.996087611
2.62330389 1.6302804E-3 0.996101558
2.62656665 1.63230801E-3 0.996115386
2.62983322 1.63433806E-3 0.996129215
2.63310385 1.63637067E-3 0.996142983
2.63637877 1.63840584E-3 0.996156752
2.6396575 1.64044346E-3 0.996170402
2.64294052 1.64248375E-3 0.996184051
2.64622736 1.64452649E-3 0.996197581
2.64951849 1.64657179E-3 0.996211171
2.65281367 1.64861954E-3 0.996224701
2.65611315 1.65066996E-3 0.996238112
2.65941644 1.65272283E-3 0.996251464
2.66272402 1.65477837E-3 0.996264875
2.66603565 1.65683636E-3 0.996278048
2.66935134 1.65889703E-3 0.996291339
2.67267108 1.66096014E-3 0.996304512
2.67599511 1.66302593E-3 0.996317685
2.6793232 1.66509417E-3 0.996330738
2.68265557 1.66716508E-3 0.996343851
2.685992 1.66923855E-3 0.996356905
2.68933249 1.67131447E-3 0.996369839
2.69267726 1.67339307E-3 0.996382773
2.69602609 1.67547434E-3 0.996395588
2.69937897 1.67755806E-3 0.996408403
2.70273638 1.67964445E-3 0.996421158
2.7060976 1.68173341E-3 0.996433854
2.70946312 1.68382504E-3 0.99644655
2.71283293 1.68591912E-3 0.996459186
2.71620679 1.68801588E-3 0.996471763
2.71958494 1.69011531E-3 0.996484339
2.72296739 1.69221731E-3 0.996496797
2.72635388 1.69432187E-3 0.996509314
2.72974467 1.6964291E-3 0.996521711
2.73313951 1.69853889E-3 0.996534109
2.73653889 1.70065137E-3 0.996546388
2.73994231 1.70276652E-3 0.996558666
2.74334979 1.70488423E-3 0.996570945
2.7467618 1.70700462E-3 0.996583104
2.75017786 1.70912757E-3 0.996595263
2.75359821 1.71125319E-3 0.996607304
2.75702286 1.7133815E-3 0.996619463
2.76045179 1.71551236E-3 0.996631384
2.76388502 1.71764602E-3 0.996643305
2.7673223 1.71978225E-3 0.996655285
2.77076411 1.72192103E-3 0.996667147
2.77420998 1.7240626E-3 0.996679008
2.77766037 1.72620686E-3 0.99669081
2.78111482 1.72835367E-3 0.996702552
2.78457379 1.73050328E-3 0.996714294
2.78803682 1.73265545E-3 0.996725976
2.79150438 1.7348103E-3 0.996737599
2.79497623 1.73696794E-3 0.996749163
2.79845238 1.73912814E-3 0.996760726
2.80193257 1.74129114E-3 0.996772289
2.80541754 1.74345681E-3 0.996783733
2.80890656 1.74562505E-3 0.996795177
2.81239986 1.74779608E-3 0.996806443
2.8158977 1.74996979E-3 0.996817827
2.81939983 1.75214629E-3 0.996829152
2.82290626 1.75432535E-3 0.996840417
2.82641721 1.7565072E-3 0.996851623
2.82993221 1.75869185E-3 0.996862769
2.83345199 1.76087907E-3 0.996873975
2.83697581 1.76306907E-3 0.996885061
2.84050417 1.76526175E-3 0.996896148
2.84403682 1.76745723E-3 0.996907115
2.847574 1.76965538E-3 0.996918082
2.85111547 1.77185633E-3 0.996929049
2.85466146 1.77405996E-3 0.996939898
2.85821176 1.77626638E-3 0.996950805
2.86176658 1.77847547E-3 0.996961594
2.86532569 1.78068737E-3 0.996972442
2.86888933 1.78290205E-3 0.996983171
2.87245727 1.78511941E-3 0.996993899
2.87602973 1.78733957E-3 0.997004509
2.87960672 1.7895624E-3 0.997015119
2.88318801 1.79178815E-3 0.997025728
2.88677382 1.79401657E-3 0.997036338
2.89036417 1.79624779E-3 0.997046828
2.89395881 1.79848168E-3 0.997057319
2.89755797 1.80071848E-3 0.99706769
2.90116167 1.80295808E-3 0.997078121
2.9047699 1.80520036E-3 0.997088492
2.90838242 1.80744554E-3 0.997098804
2.9119997 1.80969341E-3 0.997109115
2.91562128 1.81194406E-3 0.997119427
2.91924739 1.81419763E-3 0.99712956
2.92287803 1.81645388E-3 0.997139812
2.9265132 1.81871303E-3 0.997149944
2.93015289 1.82097498E-3 0.997160017
2.93379712 1.82323973E-3 0.997170091
2.93744588 1.82550726E-3 0.997180104
2.94109917 1.8277776E-3 0.997190118
2.94475698 1.83005084E-3 0.997200131
2.94841933 1.83232687E-3 0.997210026
2.95208621 1.8346057E-3 0.99721992
2.95575786 1.83688733E-3 0.997229815
2.95943379 1.83917186E-3 0.99723959
2.9631145 1.84145931E-3 0.997249365
2.96679974 1.84374943E-3 0.99725914
2.9704895 1.84604258E-3 0.997268736
2.9741838 1.8483384E-3 0.997278512
2.97788286 1.85063726E-3 0.997288108
2.98158646 1.85293891E-3 0.997297764
2.98529458 1.85524335E-3 0.99730736
2.98900747 1.8575507E-3 0.997316897
2.9927249 1.85986096E-3 0.997326374
2.99644685 1.86217402E-3 0.997335851
3.00017357 1.86448998E-3 0.997345328
3.00390482 1.86680886E-3 0.997354746
3.0076406 1.86913065E-3 0.997364044
3.01138139 1.87145523E-3 0.997373402
3.01512647 1.87378272E-3 0.9973827
3.01887655 1.87611312E-3 0.997391939
3.02263093 1.87844643E-3 0.997401237
3.02639031 1.88078266E-3 0.997410417
3.03015423 1.88312179E-3 0.997419596
3.03392267 1.88546383E-3 0.997428834
3.03769588 1.88780879E-3 0.997437835
3.04147387 1.89015665E-3 0.997446895
3.04525661 1.89250743E-3 0.997455955
3.04904389 1.89486111E-3 0.997465014
3.05283618 1.89721771E-3 0.997473955
3.05663276 1.89957733E-3 0.997482896
3.06043434 1.90193974E-3 0.997491837
3.06424069 1.90430519E-3 0.997500658
3.06805158 1.90667354E-3 0.997509539
3.07186723 1.90904492E-3 0.997518301
3.07568789 1.91141921E-3 0.997527122
3.07951307 1.91379641E-3 0.997535884
3.08334303 1.91617652E-3 0.997544587
3.08717775 1.91855966E-3 0.997553289
3.09101725 1.92094583E-3 0.997561932
3.09486151 1.9233349E-3 0.997570574
3.09871054 1.92572689E-3 0.997579157
3.10256433 1.9281219E-3 0.99758774
3.10642314 1.93051994E-3 0.997596264
3.11028647 1.93292089E-3 0.997604787
3.11415482 1.93532486E-3 0.997613251
3.11802769 1.93773187E-3 0.997621655
3.12190557 1.94014178E-3 0.997630119
3.12578845 1.94255472E-3 0.997638464
3.12967587 1.94497069E-3 0.997646809
3.13356829 1.94738957E-3 0.997655153
3.13746548 1.94981159E-3 0.997663498
3.14136744 1.95223652E-3 0.997671723
3.1452744 1.95466448E-3 0.997679949
3.14918613 1.95709546E-3 0.997688174
3.15310287 1.95952947E-3 0.997696221
3.15702438 1.96196651E-3 0.997704506
3.16095066 1.96440681E-3 0.997712612
3.16488194 1.9668499E-3 0.997720718
3.168818 1.96929602E-3 0.997728705
3.17275906 1.97174517E-3 0.997736812
3.17670512 1.97419734E-3 0.997744739
3.18065596 1.97665277E-3 0.997752726
3.18461156 1.979111E-3 0.997760653
3.18857241 1.98157248E-3 0.997768641
3.19253802 1.98403699E-3 0.997776508
3.19650841 1.98650453E-3 0.997784317
3.20048404 1.9889751E-3 0.997792184
3.20446444 1.99144869E-3 0.997799933
3.20844984 1.99392554E-3 0.997802019
3.21244001 1.99640542E-3 0.997763932
3.21643543 1.99888833E-3 0.997771978
3.22043562 2.00137426E-3 0.997779846
3.22444081 2.00386345E-3 0.997787654
3.22845101 2.00635567E-3 0.997795403
3.23246622 2.00885092E-3 0.99780333
3.23648643 2.01134919E-3 0.997811079
3.24051166 2.01385072E-3 0.997818887
3.24454188 2.01635528E-3 0.997826457
3.24857712 2.0188631E-3 0.997834206
3.25261736 2.02137395E-3 0.997841835
3.25666261 2.02388805E-3 0.997849464
3.26071286 2.02640495E-3 0.997857094
3.26476836 2.02892534E-3 0.997864664
3.26882863 2.03144853E-3 0.997872233
3.27289414 2.03397521E-3 0.997879744
3.27696443 2.03650468E-3 0.997887254
3.28104019 2.03903764E-3 0.997894645
3.28512073 2.0415734E-3 0.997902155
3.28920627 2.04411265E-3 0.997909486
3.29329705 2.04665493E-3 0.997916937
3.29739308 2.04920024E-3 0.997924268
3.30149388 2.0517488E-3 0.9979316
3.30559993 2.05430062E-3 0.997938991
3.30971122 2.05685548E-3 0.997946262
3.31382751 2.05941359E-3 0.997953475
3.31794882 2.06197496E-3 0.997960746
3.32207537 2.06453935E-3 0.997967958
3.32620692 2.06710701E-3 0.997975111
3.33034372 2.06967792E-3 0.997982323
3.33448577 2.07225187E-3 0.997989476
3.33863282 2.07482907E-3 0.997996509
3.34278512 2.07740953E-3 0.998003483
3.34694242 2.07999325E-3 0.998010635
3.35110497 2.08258023E-3 0.998017609
3.35527277 2.08517024E-3 0.998024523
3.35944557 2.08776351E-3 0.998031616
3.36362386 2.09036004E-3 0.99803853
3.36780715 2.09295982E-3 0.998045444
3.37199569 2.09556287E-3 0.998052299
3.37618947 2.09816918E-3 0.998059332
3.38038826 2.10077851E-3 0.998066068
3.38459253 2.10339134E-3 0.998072863
3.38880181 2.10600719E-3 0.998079717
3.39301658 2.10862653E-3 0.998086512
3.39723635 2.1112489E-3 0.998093188
3.4014616 2.11387477E-3 0.998099983
3.40569186 2.11650366E-3 0.998106718
3.40992761 2.11913604E-3 0.998113334
3.41416836 2.12177169E-3 0.99812007
3.41841459 2.12441036E-3 0.998126686
3.42266607 2.12705252E-3 0.998133361
3.4269228 2.12969794E-3 0.998139918
3.43118477 2.13234662E-3 0.998146474
3.43545222 2.13499856E-3 0.998152971
3.43972492 2.137654E-3 0.998159468
3.44400287 2.14031246E-3 0.998165965
3.44828606 2.14297441E-3 0.998172343
3.45257473 2.14563962E-3 0.998178959
3.45686865 2.14830809E-3 0.998185277
3.46116805 2.15098006E-3 0.998191714
3.4654727 2.15365505E-3 0.998198032
3.46978259 2.15633353E-3 0.99820441
3.47409797 2.15901551E-3 0.998210788
3.47841859 2.16170051E-3 0.998217046
3.48274469 2.16438901E-3 0.998223424
3.48707628 2.16708099E-3 0.998229623
3.49141312 2.16977601E-3 0.998235822
3.49575543 2.17247475E-3 0.998242021
3.500103 2.17517652E-3 0.998248339
3.50445604 2.17788178E-3 0.998254359
3.50881457 2.18059053E-3 0.998260617
3.51317835 2.18330231E-3 0.998266637
3.51754785 2.18601781E-3 0.998272777
3.52192259 2.18873657E-3 0.998278856
3.52630258 2.1914586E-3 0.998284996
3.53068829 2.19418411E-3 0.998291016
3.53507948 2.19691312E-3 0.998297095
3.53947592 2.19964539E-3 0.998303056
3.54387808 2.20238091E-3 0.998309076
3.54828548 2.20512017E-3 0.998314977
3.55269837 2.20786268E-3 0.998320937
3.55711699 2.21060845E-3 0.998326957
3.56154084 2.21335771E-3 0.998332798
3.56597042 2.21611047E-3 0.998338521
3.57040548 2.21886672E-3 0.998344481
3.57484579 2.22162623E-3 0.998350263
3.57929182 2.22438923E-3 0.998356044
3.58374333 2.22715572E-3 0.998361826
3.58820057 2.22992571E-3 0.998367608
3.59266305 2.23269896E-3 0.998373389
3.59713125 2.23547593E-3 0.998379111
3.60160494 2.23825616E-3 0.998384833
3.60608435 2.24103988E-3 0.998390555
3.61056924 2.24382686E-3 0.998396158
3.61505961 2.24661757E-3 0.998401821
3.61955571 2.24941177E-3 0.998407483
3.62405729 2.25220923E-3 0.998413086
3.6285646 2.25501042E-3 0.998418689
3.63307738 2.25781486E-3 0.998424172
3.63759589 2.26062303E-3 0.998429835
3.64211988 2.26343446E-3 0.998435318
3.6466496 2.26624939E-3 0.998440742
3.6511848 2.26906803E-3 0.998446226
3.65572572 2.27188994E-3 0.99845171
3.66027236 2.27471557E-3 0.998457193
3.66482472 2.2775447E-3 0.998462558
3.66938257 2.28037708E-3 0.998468041
3.67394614 2.28321319E-3 0.998473465
3.67851543 2.2860528E-3 0.998478711
3.68309045 2.28889612E-3 0.998484194
3.68767095 2.29174271E-3 0.998489499
3.6922574 2.29459302E-3 0.998494744
3.69684935 2.29744683E-3 0.998500109
3.70144725 2.30030413E-3 0.998505354
3.70605063 2.30316492E-3 0.998510599
3.71065974 2.30602943E-3 0.998515844
3.71527481 2.30889744E-3 0.99852103
3.71989536 2.31176894E-3 0.998526216
3.72452188 2.31464417E-3 0.99853152
3.72915411 2.31752265E-3 0.998536527
3.73379183 2.3204051E-3 0.998541772
3.73843551 2.32329103E-3 0.998546839
3.74308515 2.32618046E-3 0.998551965
3.74774027 2.32907338E-3 0.998557091
3.75240135 2.33197003E-3 0.998562038
3.75706816 2.3348704E-3 0.998567104
3.76174092 2.33777426E-3 0.99857223
3.76641941 2.34068162E-3 0.998577237
3.77110362 2.3435927E-3 0.998582244
3.77579379 2.34650751E-3 0.998587132
3.78048968 2.34942581E-3 0.998592138
3.7851913 2.35234783E-3 0.998597205
3.78989911 2.35527335E-3 0.998602033
3.79461241 2.35820259E-3 0.998606861
3.7993319 2.36113556E-3 0.998611808
3.80405712 2.36407202E-3 0.998616755
3.80878806 2.3670122E-3 0.998621643
3.8135252 2.36995611E-3 0.998626411
3.81826806 2.37290352E-3 0.998631179
3.82301664 2.37585464E-3 0.998636067
3.82777143 2.3788095E-3 0.998640776
3.83253193 2.38176808E-3 0.998645604
3.83729839 2.38473038E-3 0.998650312
3.84207082 2.38769618E-3 0.998655081
3.8468492 2.3906657E-3 0.998659849
3.85163355 2.39363895E-3 0.998664498
3.85642385 2.39661592E-3 0.998669147
3.86122012 2.39959662E-3 0.998673856
3.86602211 2.40258104E-3 0.998678505
3.8708303 2.40556896E-3 0.998683155
3.87564445 2.40856083E-3 0.998687685
3.88046455 2.41155643E-3 0.998692393
3.88529062 2.41455552E-3 0.998696864
3.89012289 2.41755857E-3 0.998701453
3.89496088 2.42056535E-3 0.998706043
3.89980507 2.42357561E-3 0.998710632
3.90465522 2.42658984E-3 0.998715162
3.90951157 2.42960779E-3 0.998719633
3.91437364 2.43262947E-3 0.998724163
3.91924191 2.43565487E-3 0.998728633
3.92411637 2.43868423E-3 0.998733044
3.9289968 2.44171708E-3 0.998737514
3.93388319 2.44475389E-3 0.998741925
3.93877578 2.44779442E-3 0.998746336
3.94367433 2.45083869E-3 0.998750746
3.94857907 2.4538869E-3 0.998755097
3.95349002 2.45693862E-3 0.998759508
3.95840693 2.45999452E-3 0.9987638
3.96332979 2.46305391E-3 0.998768151
3.9682591 2.46611726E-3 0.998772502
3.97319436 2.46918434E-3 0.998776793
3.97813582 2.47225515E-3 0.998781085
3.98308349 2.47532991E-3 0.998785436
3.98803711 2.47840839E-3 0.998789489
3.99299693 2.48149084E-3 0.998793781
3.99796319 2.48457701E-3 0.998797953
4.00293541 2.48766714E-3 0.998802245
4.00791359 2.49076099E-3 0.998806477
4.01289845 2.4938588E-3 0.998810649
4.01788902 2.49696034E-3 0.998814821
4.02288628 2.50006584E-3 0.998818994
4.02788925 2.50317506E-3 0.998823106
4.0328989 2.50628823E-3 0.998827219
4.03791475 2.50940537E-3 0.998819888
4.0429368 2.51252623E-3 0.998811781
4.04796457 2.51565105E-3 0.998816311
4.05299902 2.51877983E-3 0.998820543
4.05803967 2.52191233E-3 0.998824954
4.06308699 2.5250488E-3 0.998829246
4.06814003 2.52818922E-3 0.998833537
4.07319975 2.53133359E-3 0.998837829
4.07826519 2.5344817E-3 0.99884212
4.08333731 2.53763399E-3 0.998846412
4.0884161 2.54079001E-3 0.998850584
4.09350061 2.54394999E-3 0.998854876
4.0985918 2.54711392E-3 0.998859107
4.10368919 2.55028158E-3 0.99886322
4.10879278 2.55345344E-3 0.998867452
4.11390305 2.55662925E-3 0.998871505
4.11901951 2.55980878E-3 0.998875737
4.12414217 2.56299251E-3 0.99887991
4.12927151 2.56617996E-3 0.998883963
4.13440704 2.5693716E-3 0.998888075
4.13954878 2.57256697E-3 0.998892188
4.14469719 2.57576653E-3 0.998896241
4.1498518 2.57897004E-3 0.998900294
4.15501308 2.58217752E-3 0.998904347
4.16018057 2.58538895E-3 0.99890846
4.16535473 2.58860434E-3 0.998912334
4.17053509 2.59182369E-3 0.998916328
4.17572212 2.59504723E-3 0.998920381
4.18091536 2.59827473E-3 0.998924315
4.18611526 2.60150619E-3 0.998928189
4.19132137 2.6047416E-3 0.998932183
4.19653416 2.60798098E-3 0.998936117
4.20175314 2.61122454E-3 0.998940051
4.2069788 2.61447229E-3 0.998943925
4.21221113 2.61772377E-3 0.998947859
4.21744967 2.62097945E-3 0.998951674
4.22269487 2.62423907E-3 0.998955488
4.22794676 2.62750289E-3 0.998959363
4.23320484 2.63077067E-3 0.998963177
4.23847008 2.63404264E-3 0.998966932
4.24374104 2.63731857E-3 0.998970747
4.24901915 2.64059845E-3 0.998974621
4.25430346 2.64388253E-3 0.998978376
4.25959444 2.6471708E-3 0.998982072
4.2648921 2.65046302E-3 0.998985827
4.27019644 2.65375944E-3 0.998989582
4.27550745 2.65705981E-3 0.998993278
4.28082466 2.66036438E-3 0.998997033
4.28614902 2.66367313E-3 0.999000609
4.29147959 2.66698585E-3 0.999004304
4.29681683 2.67030299E-3 0.99900794
4.30216074 2.67362385E-3 0.999011576
4.30751133 2.67694914E-3 0.999015152
4.3128686 2.68027838E-3 0.999018848
4.31823254 2.68361182E-3 0.999022424
4.32360315 2.68694945E-3 0.99902606
4.32897997 2.69029127E-3 0.999029696
4.33436394 2.69363704E-3 0.999033093
4.33975458 2.69698724E-3 0.99903667
4.3451519 2.7003414E-3 0.999040246
4.3505559 2.70369975E-3 0.999043822
4.35596704 2.70706229E-3 0.999047279
4.36138439 2.71042902E-3 0.999050736
4.36680841 2.71379994E-3 0.999054253
4.37223959 2.71717529E-3 0.99905771
4.37767744 2.72055459E-3 0.999061167
4.38312197 2.72393809E-3 0.999064624
4.38857317 2.72732577E-3 0.999068022
4.39403105 2.73071788E-3 0.999071419
4.39949608 2.73411395E-3 0.999074936
4.40496778 2.73751444E-3 0.999078274
4.41044617 2.74091889E-3 0.999081612
4.41593122 2.74432776E-3 0.999085009
4.42142344 2.74774106E-3 0.999088407
4.42692232 2.75115832E-3 0.999091744
4.43242788 2.75458E-3 0.999095082
4.4379406 2.75800587E-3 0.99909842
4.44345999 2.76143593E-3 0.999101579
4.44898605 2.76487018E-3 0.999104977
4.45451927 2.76830886E-3 0.999108195
4.46005964 2.77175172E-3 0.999111533
4.46560669 2.77519901E-3 0.999114692
4.47116041 2.77865049E-3 0.99911803
4.47672129 2.7821064E-3 0.999121249
4.48228884 2.7855665E-3 0.999124467
4.48786354 2.78903078E-3 0.999127686
4.49344492 2.79249949E-3 0.999130845
4.49903345 2.79597263E-3 0.999134004
4.50462866 2.79944995E-3 0.999137282
4.51023102 2.80293147E-3 0.999140382
4.51584053 2.80641764E-3 0.999143541
4.52145672 2.80990778E-3 0.99914676
4.52708006 2.81340256E-3 0.999149799
4.53271055 2.81690154E-3 0.999152958
4.53834772 2.82040494E-3 0.999156117
4.54399204 2.82391254E-3 0.999159098
4.54964352 2.82742479E-3 0.999162197
4.55530167 2.83094123E-3 0.999165297
4.56096697 2.8344621E-3 0.999168336
4.56663942 2.83798715E-3 0.999171376
4.57231903 2.84151686E-3 0.999174476
4.57800579 2.84505077E-3 0.999177456
4.58369923 2.84858909E-3 0.999180436
4.58939981 2.85213185E-3 0.999183416
4.59510803 2.85567902E-3 0.999186456
4.60082293 2.85923062E-3 0.999189496
4.60654497 2.86278664E-3 0.999192357
4.61227369 2.86634709E-3 0.999195337
4.61801004 2.86991196E-3 0.999198377
4.62375355 2.87348125E-3 0.999201238
4.6295042 2.87705497E-3 0.999204159
4.63526201 2.88063311E-3 0.99920696
4.6410265 2.88421591E-3 0.99921
4.64679861 2.8878029E-3 0.999212861
4.65257788 2.89139454E-3 0.999215722
4.6583643 2.89499038E-3 0.999218643
4.66415787 2.89859087E-3 0.999221504
4.66995859 2.90219579E-3 0.999224305
4.67576647 2.90580536E-3 0.999227166
4.68158197 2.90941936E-3 0.999230087
4.68740416 2.91303778E-3 0.999232769
4.69323397 2.91666063E-3 0.99923563
4.69907093 2.92028813E-3 0.999238372
4.70491505 2.92392005E-3 0.999241233
4.71076679 2.9275564E-3 0.999243975
4.71662521 2.93119741E-3 0.999246716
4.72249126 2.93484307E-3 0.999249578
4.72836494 2.93849292E-3 0.99925226
4.7342453 2.94214766E-3 0.999255002
4.74013329 2.94580683E-3 0.999257684
4.74602842 2.94947042E-3 0.999260426
4.75193119 2.95313867E-3 0.999263227
4.75784111 2.95681157E-3 0.99926579
4.76375866 2.9604889E-3 0.999268532
4.76968336 2.96417088E-3 0.999271154
4.77561522 2.96785729E-3 0.999273837
4.7815547 2.97154835E-3 0.999276519
4.78750134 2.97524408E-3 0.999279201
4.7934556 2.97894445E-3 0.999281764
4.79941702 2.98264925E-3 0.999284387
4.80538607 2.98635871E-3 0.999287009
4.81136274 2.99007283E-3 0.999289572
4.81734657 2.9937916E-3 0.999292314
4.82333755 2.99751502E-3 0.999294817
4.82933664 3.00124311E-3 0.99929738
4.83534288 3.00497562E-3 0.999299943
4.84135628 3.00871301E-3 0.999302506
4.84737778 3.01245484E-3 0.999305069
4.85340643 3.01620131E-3 0.999307632
4.85944223 3.01995268E-3 0.999310136
4.86548615 3.02370847E-3 0.999312639
4.87153721 3.02746915E-3 0.999315143
4.8775959 3.03123426E-3 0.999317646
4.88366222 3.03500425E-3 0.999320149
4.88973618 3.0387789E-3 0.999322653
4.89581728 3.04255821E-3 0.999325156
4.90190601 3.04634217E-3 0.99932754
4.90800285 3.05013102E-3 0.999330103
4.91410685 3.0539243E-3 0.999332428
4.92021847 3.05772247E-3 0.999334931
4.92633772 3.06152529E-3 0.999337316
4.9324646 3.065333E-3 0.999339819
4.93859911 3.06914537E-3 0.999342203
4.94474125 3.0729624E-3 0.999344587
4.95089102 3.07678431E-3 0.999346912
4.95704842 3.08061088E-3 0.999349356
4.96321344 3.08444211E-3 0.99935174
4.9693861 3.08827823E-3 0.999354124
4.97556639 3.092119E-3 0.999356449
4.9817543 3.09596467E-3 0.999358773
4.98795033 3.09981522E-3 0.999361098
4.99415398 3.10367043E-3 0.999363422
5.00036478 3.10753053E-3 0.999365866
